address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GAMDWQWX744UPK25LV3US6XXOQZXT7FZ5A54IC5Z775G75C4YH3ZLDNP,106,25190,12648,12542,0,108,108,216
GCI64BG2IE4UVSQDHPX4ZRGBDCNEI6KUZLY2MDOJJ6CZ4QRVXLFIBLIS,102.76,1095,600,495,2.24,5,6,11
GBZLJSTS5OW3SQTVASVAS7LG3SWXX6AFLS56J6YGKP4NROA5QQJAW7FH,100.66,698,400,298,1.34,2,2,4
GC4C4N4DAV3EUMFZHIT5V3J6W7JXGP3VJVO5WDOMODDYYXMNN7RUA2WJ,100.55,301,201,100,0.45,3,2,5
GBHGS3X2FXGVZ4GOKUNQR5IEZ6NAPUFEVE22K6ES33VJCLETOGD7E5T6,100,100,100,0,0,0,1,1
GDC2MBDWG3Q6M43NUXC4FR5CZ5JT2ITEA3ECCGKVFXANNVPULO5C4WOZ,100,100,100,0,0,0,1,1
GDLSYCKHZJBNSNL3T6A5WGULV3MSID6SUX2V5JV67LNJ2J3SA2KV2AUI,100,215300,107700,107600,0,101,101,202
GCC2QEUTABJF2UT64CW536WNK4A3LTYEYNYXQRCIYX7IQW4X32YGZZQT,100,100,100,0,0,0,1,1
GCDBNANM3UDY7C5YIKRA3KIQDZOLQLJNEK5JKGJ3CSN7ZYYJCTAUUIDI,100,333976,167038,166938,0,101,101,202
GBVKQC3IIOXM3PRRYV4LQRSAR2ODCOXZNW3VWWULSELPPWSAZIYL4YS4,100,100,100,0,0,0,1,1
GCTFULVWVTOF35B6Z7QO3H2MG722Z746QYSTWRVROHZRGW7XCROEKGST,100,100,100,0,0,0,1,1
GDZTDTS67IPTI6XV67C7QE7VHNKRO33JBML4JVZK7HFMCNA4MBDFQWIA,100,100,100,0,0,0,1,1
GCNPKWERGOFLOGHF2URGHPHJNBP3MX2CL3ZVVNFZMXYBE3GUT3QFPBN4,100,100,100,0,0,0,1,1
GASNO4YIVECFLFLE4I5SPX2WSY2GSE3DAED2K63KX5ROFZUTQPVFR766,100,100,100,0,0,0,1,1
GCJ2MXRVWPH3ZQVFBCNROL7KWPIM3Z2M5DJZXMHDI7QYKDMODQTR5IVU,100,100,100,0,0,0,1,1
GDSJSWY4AFWTVHDKEVURKGZJG343QYXF2HLGAWLPKTAMZAWIKH7N62IB,100,100,100,0,0,0,1,1
GA3LPZPAKH2RNDPECWTWZVZXTE4VY6HU46LTK6ORVAZHXBCGD672XHG5,100,100.00,100.00,0.00,0,0,1,1
GC3FEDYUEIDEARTPSHYLWCTUPDEP775ROYCONGFQRGT3FWSK6JCNVOVD,100,100,100,0,0,0,1,1
GDE6BCY7XAGGH2BA7ZFFNMJRQT7TDNQTGGMR5TCEPYJGR3SFDUVGRHT4,100,100,100,0,0,0,1,1
GDFESBNNWILL2GQ7YBV3CSRAC3ZBFACJUCXF7B3EPH2X46C6TE7JJZON,100,100,100,0,0,0,1,1
GCT6ZP63YIFOXCVCYLDNS6CBZHHQJIZMR4V5YL6OCZZMUY5P3IFBFMBS,100,100,100,0,0,0,1,1
GAL5AXDQUQYDGHLHGI4MGMWNPCYAS6XWW5X7ULKQ2UCX7Q5EUDKRGT5Y,100,100,100,0,0,0,1,1
GAAEXODE6OKY2GSB3PZ6YXIFQNAZ6CQKH5FN22EALGOOEPHO5FVB4XEK,100,100,100,0,0,0,1,1
GBRGPD4NZH2XX6ZMJJ3IDYVKSPYUHV2E35S5TBRBFLHAHXWUHCTDMRSO,100,100,100,0,0,1,2,3
GBE5DSFHUC3BB2LRAT7DTALTUCSIYKCF65JZHKE4EWBJWETSKKRGIDOX,100,100,100,0,0,0,1,1
GAW6QWZU22WFR7JABTO6HZ42PECWKD3WOWBVOGCHDEAZKI5GDC6PHW2V,100,100,100,0,0,0,1,1
GDOVYGZS7HMYH3VXFLKAB4533LYE5UZPB24AHCFKYQMOBCMNN4UVQGVY,99,99,99,0,0,0,2,2
GATLNAXLEA473LLL4HAEXTPBOKA3NPDQWKTPGRDEJ66JZTHIZTDWLHRF,99,101,100,1,0,2,1,3
GC4I4KMIUVPXM6S7MXXR2CFEQG3QMLXU37QG72SLHJX3C2ZDLVLAHXSY,98.59,722,411,311,1.41,3,6,9
GDJEM6RC2ZWSKTV7J5ZEEPSCPJXBEG3KV273N7PQ7DE2YWSGZCKAX45T,97,19303,9700,9603,0,97,97,194
GAOFXMU3S2F5V3YKCUIYKRJWN7XGI6S6LBGSEICPGQRQRX7A7GMK2HDK,97,58303,29200,29103,0,97,98,195
GAIZXBTUODEG7KHVCST5LW5I2EZHM4DYGEQIMIFLUUTWXZFHJ2MCVXLK,94.98,105,100,5,0.02,1,1,2
GCPDJKTJEZZNO3FRCDQ424PZWPNJNEO7XUIPS364EZ7YKWVFBLSL5CGA,94,6813530,3406812,3406718,0,140,140,280
GCEO4NHCZEW4I44SSSPUI3JLDMGFAWR7O4XUQ3EJFKQIY5X4EGO5S33Z,93,106221,53157,53064,0,103,103,206
GAU5CJDZXBR4JLAX6GQW6NUC5RGCTOOSIZJLJTBL6LBQ6DMZY6OWVS4O,93,1275507,637800,637707,0,93,94,187
GC3D44VMB6UUFLKDWRBKDHXHCJ4G3CE3MS6GVAEUVEDIJK2PIC6JL7TE,93,18507,9300,9207,0,93,93,186
GBRD4C3D2H4K4M7UDACUPQY6BYJOUMKA3TF44IE5DWDVTN3S2PFRNGJZ,90.64,694,393,301,1.36,21,5,26
GAVSOZ3VFRQ4FMXBS33I54JITS2KUMWGNSALVMOGNRX7GQBVL7LOQ2LB,90,239252,119671,119581,0,93,93,186
GD5BLJ3UEG7URVQSKJZ7KVNFLGZFBD6TUBKWAIBITYO4MBUDLPIJRLOL,90,90,90,0,0,0,1,1
GAZMEZWS4EJCIJX4QMFX5NGWU7SNRFGFLOFQHQP3V2PTYTCPMJDQUTOI,90,22948,11519,11429,0,95,95,190
GCG5OZU56XOFA5K3XH6WOENHIOZ6CGCZZXHTMFRQLNH2YCWMARTHMLR2,90,90,90,0,0,0,1,1
GDTNEYMZFCDENDGZ7BNJJ3PX5AFVNP7WLWKE6QASH6NGZO7U4HDZOWGQ,89,69039,34564,34475,0,111,111,222
GAQ4UF3U35HW22FBHUQ3P43QPBI5ADXWXF6P3AXE4SSOQ7C76BNDIENA,88.49,313,201,112,0.51,5,3,8
GBUKQRBB2GAP5BSTBOTFI3OFMK3VUBR7XDVUQYVFRFHHOHNJQUAVA5KN,88,133512,66800,66712,0,88,90,178
GDPOBS74UKQIIVOV2ER5GMK5RK6VOJVEMKQCPI7YAULVJGF4MGNWQHRO,87,87,87,0,0,0,9,9
GDM2PEKNQR54US4O5NNEX7T7EJ5XTLNRR4T5VFWCOXRYHT44PTA2S32U,87,87,87,0,0,0,3,3
GDF57UNHESS5P6JAOG63QP72J7YGD7WOZN7DOLPICQZDR32VPLWU6KH6,85,144115,72100,72015,0,85,85,170
GB4K2SS25576A2Q2CAZKZPPGP3AYM6WLZHQ54GFKCZFWYMIRCRCRBDSG,85,16915,8500,8415,0,85,85,170
GAM4PTIDKE6IOP4HXWHHPRIXBKPYHVMBRT7GRHYEGNORRB5WDL7E7WZA,84,43916,22000,21916,0,84,84,168
GBETK6G5XEWG6VWHTC3IMMVW6DGVBWOHUDOHDNONNTIDXKBYU24B4YWG,84,42480,21282,21198,0,105,106,211
GC2LBDIZ7M7RS34QMY3UHKMPTOVTXJ3UPH2YHY3CXS4DHNDIYVDIA4DJ,83,171517,85800,85717,0,83,83,166
GDAU6GEUDUDX34SWFGW2KISWDZDNKG2RCDEJEFGEGGIHQ7PQJP42ZJI4,83,165117,82600,82517,0,83,83,166
GBVZIL5YQTQ4AXVAMMGQY66C6HW6PCMLAYMV5UU266NAOV7YERF7VWOB,82,52918,26500,26418,0,82,82,164
GDOJVZUE6YN7YDGXVLWEYEH6NBKPAHJQ3A663VJAOZWBLM2G3LQ6CAOC,82,82918,41500,41418,0,82,82,164
GDVFLYX5Z7MTAIWMHS3JUFHWPL4CIMA74CNLY7GFPXNPIHO6A3EFKRWD,82,16318,8200,8118,0,82,82,164
GDRM2PVMVW4DXGMCFDFN5VXHX4PWI7644M7CBU5F6Q2VSBP3CA7DNZ3Y,81,23417,11749,11668,0,82,82,164
GBY35JS5XEKEU7E6C6NN2KMM2ODDWZ7NOKRLBTECJG3WW7DEIQAZBSDN,79,55891,27985,27906,0,82,82,164
GCPG4M3AMH4RT7P4NF63ZR4MZUWMNHFTCNFKGDDBL6LC4ROWO4BE27BI,78,44178,22128,22050,0,195,195,390
GB2MITJXM444GLVV3R4OQBDJTV74HIODHMTFXDBJB3KL7NTLFV54HKI3,76.55,356922,178900,178022,801.45,145,156,301
GAJGDLTL4DQKPDWP3V6BUWBRTZISACOXONB2QXMFJHVXZT5EFAB2CXOL,76,86524,43300,43224,0,76,76,152
GA47RSUHK3QXDDTOJ3YBTIXTAP5YXVMAVDQ2XRJ5GBM45KH7CY6XDGTD,76,337126,168601,168525,0,76,77,153
GDOHO3BDVUQIMFAASTKFJTAV3EG6QPQSHRIRXGQ77HB2O4WMYEN5ULTJ,75,75,75,0,0,0,2,2
GACQQ4RZQREOWI3G6SKDQCX6PYAKCKCQAFZ6HG2A7IA2YB4PNK2DIH2U,74,214726,107400,107326,0,74,74,148
GDIWHVF52RQ7AVAOPPDEAFDY3E327LJMA3JX2SVQW6LSEA6O7FUOJHIV,74,14778,7426,7352,0,75,75,150
GBPJ3A3HIH2PEUBHJC55IUSTW734EQVEMJ72A7NXY7MM5ORCWPBEGHHA,74,309526,154800,154726,0,74,74,148
GCEBGPFP27MPJKF4U2C626DOVRCOMNOBJOPM6NA5XGSMSRAIVGHMFLXF,73,73,73,0,0,0,3,3
GBHFXNC2ZD6IH4DBRBLZOSJHYUMKBPTHWD7NAEBYUJYWQBFWBJRX2H7B,73,73,73,0,0,0,2,2
GAONGHIZJRWPND3P2KX74BF54WQANOKSWWRN3UDDEJUPF752NJKD3IFM,72,48928,24500,24428,0,73,73,146
GCG4KTUE3WJB3TZQLWQVV2YHGH4HFV6H3MTFZ46IWXSYD4FMQ347ES4X,72,48528,24300,24228,0,74,74,148
GBNRSYBR4XO4S64YQTZICMY3IDUVMG6OAT4PO5UJK7R3E5JNZCDZR2KZ,71.84,144,108,36,0.16,2,6,8
GCARVYRHCNXUPGKNWZZZHZXATDYBFVDSZF4BO43JFT72GEK7N2LTOKMJ,70,13930,7000,6930,0,70,70,140
GB6ZZMIBRO6RQVOCPABHNVEURN3H6VINUB2MTKZV2BJVWP5WFDBWED54,68.44,65293,32754,32539,146.56,111,42,153
GBQ2ALZHGLVUMGGE77LEKYXD5GIGJUJU36Q5OL5EKV4L3WZG2VFU6H2C,68,280202,140135,140067,0,72,72,144
GDP3HJ6MQBDC6E6BUMZCJDZZWJOLQZBVCWHJSCJMX4JTUUPSANTAQKCB,68,141022,70545,70477,0,171,171,342
GAT6NXU3XPGSVBKTX3OQECQSYMDC6M2SI7Y5YPDHBI3GQQNRYACX35PH,67,128717,64392,64325,0,68,68,136
GDLLCX6CSSWGLINV7RSTKEQHKMEMJXCI5QBC6ZJ7RGSQKEG7ZBLHIWER,66,66,66,0,0,0,3,3
GAOVVMM72LQUHRASRIBDQZAECUO5DJABSRH6GBNS62BDMTBYB3LZTUF4,65,65,65,0,0,0,7,7
GBGLKYCBFFNKWX4NXQLU5MIJKI2GUPBN6BRHWODKBIW2SWEZKES4VPVP,64,43930,21997,21933,0,65,65,130
GBLR3KI277NKMDLEJ4DWVAWCNL2TM2SMWIXF47VX3Q5HALKTRBOCJYBY,64,14548,7306,7242,0,69,74,143
GA7GVGENTUO5KY4M6GQXTSEZHMPJK4V7JUS7R7TF5RJB3NQEJM32CYTB,63,15175,7619,7556,0,64,64,128
GDQPEALCAFIBHYKQHHB6MWKHGON3M4IG4TDEDLUVL3XPRTL4SSBJ5QN4,63,25337,12700,12637,0,63,63,126
GBMWTY6R4JSFV73F6U5K6KUESSSYW5OVSX4T5SYHXN7TGIKP4LK247AM,62.07,52021,26100,25921,116.93,155,155,310
GANOODU4ICYTLGC7MWGJ63KR4JO5SST6NIO27G5PDHS5EC6PKEIHQIUH,62,19138,9600,9538,0,62,62,124
GBK2EKJ62UIJKX6Z5TU7ZBB7WESSU2A6GKFWGMXNNOIPIDXYSK5MPZJS,61.73,69548,34883,34665,156.27,130,129,259
GAK6EDH5B4M52NGJVQBB7YU4XKHQHI7MIMSGBEV6WTMIJ4CDJDBQH6HP,60,12140,6100,6040,0,60,60,120
GC4JGVPA7DSJAJUE5D3WQTTMD3C7MLRIY4LWFHU4NL76ZANRSHZXVU66,60,55940,28000,27940,0,60,60,120
GAYI3TWHFV3SE4UG7VCE64WAEVMVTUENEO3F7RX5K4ZSHGBIJWM4SHT4,59,226941,113500,113441,0,59,59,118
GA5TJW6IHKZAPT2LGZQAFOUZYPSKVEHNA5KBTLCWOQBNRNOHSP6B4E7J,59,39301,19680,19621,0,73,73,146
GD4NV4HPIZOD4S3UGYPOHTFBTYY372FNY6RWZZFXMEIMQF24VR2VJVMI,58,85008,42533,42475,0,69,70,139
GC247E7NKDF4WQO4LXFRZHYMSN3N2HP3OSVTHVPRPZVR7CBYTIUVDXW4,56.64,82957,41600,41357,186.36,113,113,226
GC3ZU5RLKXGQUROSHBT73XNAERZAAWTHSHQSHRLRRFLT3774KM5KG2CU,55,116093,58074,58019,0,75,75,150
GDOSYYPOLUS5GFZPFOM6BOAYUVY5Z47TC75RRQNE3Q6BIJOELANIUNJM,55,10945,5500,5445,0,55,55,110
GCEDYUJZBXWDXDIMUFT7QA7MBMXUCUTX6XEHTJMGZP5KC2PIILJENQD2,55,10945,5500,5445,0,55,55,110
GA32LQ4DYVHTAWQPIE5CUN4B2E76XUVN3RXQXH6QU7SJMSTAQTT75C6S,55,10861,5458,5403,0,55,55,110
GB7TSIJMA3IUYNAZFXLVPPURFNT7526FSS5FIF5R3HD7HES6PGHVTM4S,54.76,97604,48939,48665,219.24,101,101,202
GDZSNBHE2RQONJA3F6DSK7PYFPSOMVHZVUFSKRQU4CM53BTJ7UDA2WUN,54,14946,7500,7446,0,54,54,108
GCV2AQFWKBDIRKDIYFBDG4JZOPBL6MPHC7UY2XWUIN4V3JW2YD3Y4GXP,53,43747,21900,21847,0,53,53,106
GCL4SQQ545KWKVCTQOEWQNGLRFIZBI2XNOLVQHCF6G2TQW47T6MI65PZ,53,10547,5300,5247,0,53,53,106
GAIU4AWJOTGYM7UHOP3WYUVLG7SVRMVZQB6YMWHULV7GJYH7XZ5HOPKE,52,33828,16940,16888,0,83,83,166
GC4ZEGVCJBN6B4S234SSSC7CVECUCV5EHZFG4EPGVQSMGPTT6O5JRFZO,52,10348,5200,5148,0,52,52,104
GA7SPH7FCPLW54JJW7T6ZKM5RFQXGYEAAFZAK5H6XOSSGBDTEDPKQ62Z,52,99136,49594,49542,0,159,159,318
GBVNUAIAAOFHFWS2MIAOJEVEFDONY3NJHG7PSN4TN77XFKJS77A7HB2P,52,15548,7800,7748,0,52,52,104
GBPFNY7RYFGNGCTLRBUOQP6NSHJ7HY7KOSUGO3YAE2NQZOYV7WUH2E2P,52,27748,13900,13848,0,52,52,104
GDHJX3YN3I5AXER2I5FTJPFE6KZS5CKTKPBQHTK6FFZCRC4X2TE6TKDE,51,51,51,0,0,0,2,2
GAD56XNB5ZP5VP2M325SXHXPZF64KRQRN3A553DD7HH5UPPTUUP6LG4W,50.25,29679,14898,14781,66.75,119,119,238
GDCIUHKRLEFDET32PCSRBP4SMQI56EE77WLPJP3DGCTESCVC3LMMTYGN,50,98432,49241,49191,0,100,100,200
GDVUOXM43LZDTV4D3TWY6W3OCZQNXNR4YGZVPTALPHW3NEOFHUVHRDYR,50,28584,14317,14267,0,61,61,122
GBP7QZZKETL5NQODIKH6DAWSDWI4AJOBV6P3XERAHKXIAN57JI6ZI6FS,50,27550,13800,13750,0,50,50,100
GBI3XQFRMDMHJ3HKOB66SKJXFYN364I653OOQZOE362P2Z5FTH25PSAD,49,389739,194894,194845,0,51,51,102
GDMGSC7GDB4OZKSI65NTBM4AXV7S7V63YWOY6Q5VCPIUYY5D2CNNG2GA,49,9751,4900,4851,0,49,49,98
GDLP3KU5EJH6GKAYJ34D73QCCL5Y3IGMVAHLIRXUMDAHWOUVLF2D6UMJ,49,10351,5200,5151,0,49,49,98
GAAQZV3XBNWCXHH7GNDYNC7ZHG3V7ELCSJTKD55EGTJA3LTJAGOEYCCG,48.89,76617,38419,38198,172.11,113,113,226
GBZKC4CKHS4MIKCC5Z5Y2W56OHO3FZLZSPUPAV7F36XIPKGDVGK6PTFU,48,42752,21400,21352,0,48,48,96
GBHFW5U3LKITBTTE3MFWX4INWBA4GKJWWVIO5IGHC6JNKIYW2T76QHPV,48,52952,26500,26452,0,48,48,96
GCKBQUR3MZCZWN2YIHGDHIOUO2OB4DGGQDDEUVIZH2IOOTTURS3UCYTZ,48,101956,51002,50954,0,51,51,102
GABSLJU5HT3PEOT2CRHV7XWRHENWIJECG5E5AYKU2XIXTIYLTT43CEQ6,48,59752,29900,29852,0,48,48,96
GBYH5CTWWDEZJ76PJIZX32OOY3FWVS4DGSZW67NPHITVJB5BVXYC7IV5,48,20752,10400,10352,0,48,48,96
GBIAQT6WUEQCXGISPGIBFJKQEVAI3IYEFSZCUCWDP2H6V7HUZN7U2VNM,48,68152,34100,34052,0,48,48,96
GC4NCBDHW7HATM23OG4RBOOU45TRCLCUWH4XVMKJZGX525G72LOVWJ7K,47.12,69832,35018,34814,156.88,109,109,218
GDFI3RQMV6HST2BUSHKCI2NWN23IBLFGVSGLOZBYFQHKX4MYSSE74LF3,46,25554,12800,12754,0,46,46,92
GBO4H66UUPOQMMIHDRC65YZWXD4MODKN5J6XFJN3FG7NC53VU76GDWSE,46,41342,20694,20648,0,52,52,104
GAKQGB7KPMT76SMOVJWKJYY6BN42FJHWBZYOGMWIA2LEBFANTMCKNHGF,46,9154,4600,4554,0,46,46,92
GCINFL3CR4DMORJENV55ZKPQIXDPB2TB5E3BAT5LLNZ4XS4YD236QBZF,46,9154,4600,4554,0,46,46,92
GDKTRWZO32KOGGC6NJ4R32BBMZVK2GMCVOVOQP3MTQSNJDS3DEH7THDH,45.44,18912,9500,9412,42.56,87,87,174
GAMQM356XUFVOOYKDKOQ6UNHJDVJFVERUQV2KUT2DDU65DQSGKKJ62RX,45,366155,183100,183055,0,45,45,90
GBTOMPNPDN5O7MQTSMV7G4MEVS2IPITIQDB7TWBX2YXBF4MTKGSEKESO,45,17981,9013,8968,0,47,47,94
GAM5L7LZRKN7UYLBGBOP7MIO2UHXR7USR2GYPWU4B6LB7U6JIURXFVIX,45,32547,16296,16251,0,49,49,98
GCGDYXI2TEMTNLJYSFBH672SFX6T5XMICHNGFGVY5HYIBM42XXRUKMFI,44,"13,156.00","6,600.00","6,556.00",0,44,44,88
GCRW2NVJRUHHJQAZBVU3P6JVG334RDAVSI3DSQKHDJUNU65B33GHBH5Y,44,132556,66300,66256,0,44,44,88
GALQRCJ7YPN4ZDMMB3Y36XQ3DXTBZ5UCH7NQHUJEZNCYEQFZOBM2ZBTQ,44,8756,4400,4356,0,44,44,88
GC2DJH54XVQNPAXQFOX6NPRZSTKTO54Y7GGDDYE7WOUV2P4YKSJJUTKX,44,97882,48963,48919,0,172,174,346
GDO4BPUOSYPPWAPRJPEIOKR3MX265SEIOSHQZHHBACSXKVEHXOQVXBGF,43,18157,9100,9057,0,43,43,86
GBJCB5VA6ASA4YA5DXJWT6OPEAS3CFEGKDEBVQE5TAILDX33H7MIXEYE,43,49557,24800,24757,0,43,44,87
GDAFYEIM5QD7KPWZIW3UKQKKB6JO4H6EHD4MOOR7D5T6LMPK7FGOMU3W,43,35157,17600,17557,0,43,43,86
GCS2JDS25ETPVOH672GMUH6EKS4POXSXOAZJQTD73YJBWHOSSOOQGMBE,43,128391,64217,64174,0,78,81,159
GDXKLS3O2NR22X7RCMCU6XZNOPYJLUSDBVAM2EOQAAPJL2ACD6LJ5WHT,42,16558,8300,8258,0,42,42,84
GDQREANELTQYCWXEHUQVDLIGWAQO2JI4H25MNYWNTUKHJE46Q36INV6A,41.92,74389,37299,37090,167.08,70,72,142
GCCSJPHZQX24MWPQXVQJFPCABKKLWJNHQTNDFT4MMCWOPKVZPUZWP4EC,41,8159,4100,4059,0,41,41,82
GB6XK4MYM77STQZ7USXRN33OSQJ4EW7PVOERCFGIHQQCLG2S7WQLVICI,41,31959,16000,15959,0,41,41,82
GBME4OLENFUQFE6FMEPWJJABAT367W4BNABCSCNLERRFWLB46OQTUR3I,40.73,159,100,59,0.27,6,2,8
GAQMYNZKXROOX6D4NIFUG44KFO4OWMVFWXICA46CVZDABZKT65IILWQ5,40,59560,29800,29760,0,40,40,80
GDOWGVER22XKFY5HSPSKR3N2MLS42BAEEVBLPKU3K5PTYF7QO4FYI22K,40,40,40,0,0,0,1,1
GDZGBB3HWV747OYGXLHFXRRXGRIS4ETTIAHXAFASIK4QOBYAE4IDTLSW,40,10760,5400,5360,0,40,40,80
GDCVJRM3JJJ4VGRK3P7EQCUVLN2D2VA56LBXEYNXJSHN324RNE7HYSI7,40,314454,157247,157207,0,56,56,112
GBOVMGOT3UJYA3DCZT27TS3YYHRMKRQ3S4WQPQEBJI37TVFVDNE5ISDW,39.82,118,79,39,0.18,1,2,3
GDYO7RDQNZ6WIHSTTFCJGBWATNQW6O4EGKXURWHJ2A4XC72WND3G4G56,39,35961,18000,17961,0,39,39,78
GD46FU6T7OZMYCONFEI7GYPIKNZ72HQSUK2R3HSD6VMXMXU3X6VM6VRB,39,7589,3814,3775,0,39,39,78
GAFHMPSRYM4RGH4YOISRRNBVQ2DYVWVKATKWY3YDIQLOMZTVO3FRLJGH,39,20361,10200,10161,0,39,39,78
GBF7ZPCA6PWRO6KFRS7AP6FSDKFEBDNEY6JPSZK5PMHZIE3LPO2WZKG2,39,7761,3900,3861,0,39,39,78
GC2G57QVMLD6EMMR7O564OEVUYGDKQUERN4WTMVBWQY3FO5NTAJDTV2H,39,283515,141777,141738,0,40,40,80
GBNGXLVGGD3RUY6XMQE24N4UK64WOAUMKX3FKAOYN2VDIS6N2ECZJO4N,38,7562,3800,3762,0,38,38,76
GBHGOEZUS3VKCJSMEP4XUOVROENKMOCP2AG5KZKJ3K2IQMQSZ5V2I6VZ,38,7516,3777,3739,0,39,39,78
GBZKMENSFNYTTAZ5F3HNO2LHEB6WRAE25VI4MS7ZLWIGMZOE57NCKOU3,38,445298,222668,222630,0,40,41,81
GC7RLTH7G2XC2FEVV5P2MUOMMXOZBULDWTZPXJ6BNXNMC3YYKQ2FZ5QZ,38,68872,34455,34417,0,73,74,147
GCFQLEAFUVSULWDSRJOIGGATO5OGRY4FLGLCCNB4YZMGFPR65QFMGLE5,38,64762,32400,32362,0,38,38,76
GCOMNNPJRHFQ6N5MHF36RZMN24H5RHYHBTCAY43HCH7FEF7A7QSZGIHP,37,25763,12900,12863,0,37,37,74
GAXF4MM2HA4IUOG3HNBTE4DOPSASJUHXR7GZT5FUMH4PAZMSLCBATEFC,37,12563,6300,6263,0,38,38,76
GBXHNCLSS5RLOF3ER57CIHBLQLY6G62RC4BTSEXBH6WEZOBVAJ75FDSC,36,71818,35927,35891,0,68,68,136
GAUG6IOZP2V3O4SXFQPQYBTW3IL64Y3NBOSNZAVT63DIACBUPUL7NWBK,36,12764,6400,6364,0,36,36,72
GDVO5BDVI6H6LVN4A2YLQXHRUPEELDMCLVEVCVSX3W5E2ELIWAWVWUVC,36,7164,3600,3564,0,36,36,72
GAW54LSWNRCXWSMRI5ZUALFKD5RLRWRCHYRBODUOCVONY2OF2WCGMJQC,36,7164,3600,3564,0,36,36,72
GBL5MD6JRV4PDQVYQB2KJVAKIKR3RS436TSRNQQLKNGNVBPFWNBQ2XTH,35.33,12736,6400,6336,28.67,65,65,130
GBHQMQIORYWDAF5SIUQ2LYURQUXBQ3NAS4AFBAI4TGIYNNVXJ7TYJ7JO,35,24965,12500,12465,0,35,35,70
GCB5PUMLJFHJCJQBT4UVWI366YJYWNIXP46VUM3O7JDRSME6UHKNTRJ2,35,26365,13200,13165,0,35,35,70
GARCC7N3FUKBCJJZRXYLAHL3YYCK2VYBNA3ST3IXX3EVQI3B3ZYOROL6,34,6766,3400,3366,0,34,34,68
GB7YO4BFSP3IRZZOTPUADRWEWMG3MFXBA2SZX7K3VNHXYVJSBWVPZ5PH,34,66966,33500,33466,0,34,34,68
GDBQ34VOLQSLQT74PU3BG7CODHQBEXZRNFJT2P37EMJPDYEKTF6Y6CAT,34,8746,4390,4356,0,44,44,88
GBWC7PHQTIAQZZ5YBCGOGBW5UZBKIYEYNYHF7J3FW6WIE2ULAS7O2LLX,34,25766,12900,12866,0,35,35,70
GCNKNLU5TWNVD3F4WHZ7QEC5W42UGJPIOYJGAZZ3AUVERALVCJ73WFCI,34,34,34,0,0,0,1,1
GC2N2Z45UVGQIFUKENRYN4IJI5QNAKBGMKR234MT2WWFN342NSCWMXNW,34,8566,4300,4266,0,34,34,68
GBGRUQ5ZK5Y6G6SI26O7XOVXVURI46TZDQVXZLI2JWLNKUODUUXOFP3O,34,7166,3600,3566,0,34,36,70
GAIM7NBWM4SIO6TUNZEEPJG5X4BN6TM3TPNOIWCJGG4THLH2SPOZ27LG,33.86,"95,352.00","47,800.00","47,552.00",214.14,78,78,156
GDRG6J2PDXUJIW5MJZFTJGT6DSRWOWU7J5P3AUT72HJRHQ6KUIOQJMOD,33,13167,6600,6567,0,33,33,66
GBSNUYAUSA7AZQP7FP7HFHDYBTF6MWEJXY3OG2F7QRRR3DKML7BDZVRK,33,33,33,0,0,0,2,2
GD2MISG6ASBQQUMP7TL5TPRS4KQTDILCVOKBCRGQIGSSTMRYNSLIMAYE,32,15368,7700,7668,0,32,32,64
GD5F7MOBYLL7UAVU6Z6FVMYQMQXUPCEDQFTU7374QQNJYMU5RS2U3VLM,32,19968,10000,9968,0,32,32,64
GCKHMCNCLH72UCQNUTSCXDS4KUQRQTOX5FUEDMSTOJ2A5EPYXTCWHJOL,30,5970,3000,2970,0,30,30,60
GCU5ZEBWBSRQAAXBSJJL3OZ3ZMS2QWHIFX6FDXHXRYV6VUVEDOC7NFBC,30,7370,3700,3670,0,30,30,60
GD4IZBSOUMGE3ZLL5GNKRQFNLLSGBJRAQ6G7CMW6ZWPSAAMYDT6RPTL5,30,144394,72212,72182,0,33,33,66
GCEOA4OARCNH5GXYZJZKL6R53N6TGRSFOXZGSJITILX4Y4K6XGAAPFFH,30,8546,4288,4258,0,42,42,84
GCQZWDBQWJ5FKD4ENITVAGMUQMDA4WC4QRDFQ5TS32VWKOMJFZZVE7VB,29,44481,22255,22226,0,29,30,59
GB3SCRB6USIWKIWF6RPWNJM3QWYXX6JHOJNO645WXINPIIGUVFBJI5IW,29,6959,3494,3465,0,35,35,70
GAMNTTLYFSRHXORX4EROVD2KQ4G4IG4NVJXOIFQPMSEPHK6FA4B4CJPC,29,21571,10800,10771,0,29,29,58
GAHTHPTBH3365CDQQUY2KUIQKTM4RDTM6NGJBEKGHAHWTPGAF5CVWN5X,29,35371,17700,17671,0,29,29,58
GBKRSEKVKRAUH725LMDA7AZGK2Q6D24C4MALMHRJV5XF7GBWLVID53M6,29,29,29,0,0,0,2,2
GCF3QV6UJTS7D2JXNMOECDL3YRNDU2NH4US7J2TM3MRVEH7NETDGMWQR,29,29,29,0,0,0,1,1
GC6JXMA4HKYSRYGNRKSKASCLA5URXTONJ7Q6B74WA6HCQSDOM3UTSXZW,28.71,41079,20600,20479,92.29,58,57,115
