address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GDEEVQNL2Y6EU73HZDYHIJOTASUMAGRB2ZBHNVKYFFGSKZ66OYZCYIH6, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GD7M5S3J2Y4GSUUTXSFRSK3ESHBSMUYRW5ZETUHQI6RS5GE4MRMNYGYI, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDS5LAO2MQHVFML5TC43EV3IGIOR5O5DG4WVY3CZ5Q7CIK2S3XTFLSJK, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDZMWLJKPHXYY2HQZ3VFFJ2I3JTWKDCOANYIBWW7ANBSWHJS6OGWQV4P, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBDYO7PEWQ3YUFC5IMBDPFSZHW2VSGR27P3DG4KSPBL4QVCFVZLRYGJK, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDNOTHJ4ICULPFIJN4T7CHMMKVQBLMAUMQS66STR2TYL4ROSUXWYW2HS, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GC5AQ6TUUKDL3LA246QX4SARRQM6G4M23TZ4AWIPRLOU7RJOQ2QBWXNN, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAKZB4IBLVLTRRZA5JENRJF4Q2YAHRZPK6U7SRZU67VP52F4OVJS25T4, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAYIKRZCP26IMQRXT7DXPVWKZXBEU7NUW5IH4NEEXZZATLWIM7MQZUJN, 0.00 , 0.67 , 0.33 , 0.33 , 0.00 , 1 , 1 , 2 
GCXW5PU2YUGMKIQ6I4FTI3XD6S4UITZOUNNRKRHNMPHHILVPVQ57WCVH, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDUVPMWLSAI6XBHSNBXLFNSLWODDPRRIPXHBPNUAPQNN4QSOXUY4OGIS, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAJLZHABGQQDXWYYVQ2UNPR4SBOK6VMXR6YXGUGIQ327ZQCSFA3R4TCC, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GD7YSAN3IUEBRHABZIJ2Z4DZ2WCFHM5RZWTDW26GUZE5PQWJBL7OLUCM, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GA2IVRYQDFABGF47SRYNUQMJ7QPHLIDSSZI7DMAMH5FEPTAK6EU5F2EB, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCGUCEN3RCWRWJDK65EOSY2UIII35PTVIZFRWUL5XMV63MFSBSIOAKEP, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAWO76SFWBO2RYB2RULKF2BBOMTYHMDXGJ3C6IBBISDVMRGVIVBQQSZT, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCKAREZGGR2E67PHDPKBLVFAYUAE2XF76SFCGWUWHTWUHQSMGJMTFHS2, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GA6TCTR7E6L6DJUSPXWUTP5W3A4QPD4RMVSJJBU2MD5HNKNDINRYWWIZ, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBOU56OBFVAUFYRQM4PN2VTUPJXWKORBIWSA67SGRSXKQRPDGLBOD7Y5, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBNDG63IPFRCOTBNPYSFQPIJBB6ACWFHQE4FXBGGHVEKLKHCBUUQZIC3, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDKY7MOXWWSGYLC52N3EZCTC46LT63DJQDDFXXDVKROKKPQC473G4ITK, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GB3COCE3H4OLFXGFKR7G7UOKVPCOTEMWZSD74BZK7PSHBGKIIRUI3SM7, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDRVWMQAUTS74MG6LCE6L2VCJCCEGFHLJVEW64NJQLGWZHGS4XFKLJ2I, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAPRS6UFBL3F5VOCT7ECKX6AEOFTWXTSYCZ5ZFZVCB4YVRTY56KTFGDV, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBTP5BCBPZ767HCF3A43ASCIB4WKRS7KHTJV6V7MVSV75DYDL33SSBTR, 0.00 , 9.95 , 4.97 , 4.97 , 0.00 , 1 , 1 , 2 
GCP3PV342KV7CLAAXRM5554TYYZYGEOCDO6D2QDDR5ERWZSCY6R6HP5Y, 0.00 , 3.98 , 1.99 , 1.99 , 0.00 , 1 , 1 , 2 
GACNYCNEXUAWXKQ5NAWXC2L7IUBQ6EV6N67KJX2W7DEBZRZRCLZKRGD3, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCCDILJNQ5WK2EZUD2CAWUCN7QZHU5ENNKBLRMFECWOJDOB5XXFG7SLY, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCQ542QSG5M6B7XE5WU2PFGS6BFU7Z7S4JJG6VSTJ23Z3QB4E5VHGWP6, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBW2YEEMJ67NV5J3CD3AWRDLC6IY4IVVIAOMZJAQ45F3NMOVMXHO7BNP, 0.00 , 0.67 , 0.33 , 0.33 , 0.00 , 1 , 1 , 2 
GBAYJ5TCO2ZIABE2ME75ALYFB4ZT66FAZFWPQLKPZL35OKXWNTJBGSRS, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GANQCRPDGW5JC7KLO7KQITZN2UTQUGWTOKIASIJYPICY2SONNUKSNRPO, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBDJLX2NYOAUMZTK7L66GVY4HADBTKHVDMPTBLRYBYIWVR6ERDXWSUZD, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCDISYSZT5T2BEAPHVWYOZ6YVGDSSZ4ECKHXHQV5BGSHS5GNFELH3DWT, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCLLBM2ZBQT2PAXP2NXHXFRWMKOSOOEBL3ZDRO7EMKAAAQINGA44VIP4, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GC6BOXZMQJLKLN46IS7SDRYEQ6LQPXKETLBNEB7TTN3Q4ICLHHFQT4GK, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GD2BF67WJTCXWC35UCKL7ARPHKELHCQQHRQHMBNP23X4P2YXX76B3W6E, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBMVX762FJMMCEZNGJMQ4AYKAHMMOFNORMRDHYFD6YWV27WL6GUOZ7WT, 0.00 , 6.00 , 3.00 , 3.00 , 0.00 , 1 , 1 , 2 
GC2XOQATJTMJCY4DTTIVGC6HUI6UJN5V6ZLZG5JRSHVWTM6TIBYN74V7, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCYEWT2VGZ6VQEB7JC3VHGHCSIOSCNBKHM3APM2SJO5UQ3DRQDCOEBJQ, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBRE6YCGXVLMFQH7UOQ7U4VR465IJHE3NCB7B3F4TT26AEOFISOFVCXU, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCMDPB2S67AE73OHLVMTWDHL6KECBZJAESE4RR3V5Q6MPNSJ4X7R4TUF, 0.00 , 11.95 , 5.97 , 5.97 , 0.00 , 1 , 1 , 2 
GCEIUNYAUHBSYU3MNY63RHCVKDJ3EX32VDRM7753VYF7REP4VXMM6Q32, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCL6E6F4MGUELRLB34LWBVBAANPOHEO34XQNIRCWCUWRVZF4T4QIPRJP, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDSGPGYQUINKV7QIQWWUX3ZJHCL7QN6Z3OB7FARB77Y7TJQLBO3ZCGKP, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAK3ESWZCOFJA2XACISLBZ2BINP654LJPDLTCIMRSX3YEB55KZBRVC6O, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCXFNHCSD7AFYDSSYIHCC6PNBNGOMWDOB3C4SGFORJWSMCKSGTU643ZK, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCDWHJOTDIWCBPDPMIQIJRS2577WZZ6THAI7Q23CJV2BIDIU5VL7J3QY, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAS25MFUZVK3GKJBLFMQ7J63GEIZ4HR5PZN2AVF7XCCAWY55C7LKFGIJ, 0.00 , 7.92 , 3.96 , 3.96 , 0.00 , 1 , 1 , 2 
GAWTMOHLRRKP2NWKV5FKD5Y4VI3SRAPEF6GTQJG3HI4VGJXB6XXATGBG, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDZ6YN5BO5XOVRZAQPFL7SZVWJ7HTW6XCQAWR333UKRG67CVU5DMORON, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB5MU4FBBV2UYATLU3IC564DGVSGCEROLVFQKZRCBWO262FXZF4WFZRW, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBFICZ2WTOEAS7UDICMRRARLUB3YTS5MZSE7RF5LYL3KPI6ZXXX52HOB, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBYOLVEFZWDUON4GJXSGJLD7VOR4DPWRYTU6YO4T6LNX3RKCL3FTS42C, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB7QOQHFSQBI6KUXPO7BUICHQJ2RLT4DMPFFX3R2FWEYGENXXXXSSC33, 0.00 , 1.43 , 0.71 , 0.71 , 0.00 , 1 , 1 , 2 
GA4IBFPRETOUOOPBH6DHVX3DKKGM3QTEW6OKS3KASM2IMKNPWYNUYAY5, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDURJ7CLUE6VOLYVS4TCWV35OXMR43WMCSUBWFCIUI4TVL55MAO3TO57, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDUSFAECMLB7CQA2YR42Z4YHIUIBEGLMA34SPNC6T5AJK4H7KZ56PTBD, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAW7I2FDFCWY3URVIFC4QZDNDUPHCO7XEPWUYZFPBSRFQAZGJNM6EY3B, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GC4HI5N425MP2YKGDUGIHRWVZS6PQSSLN7YTDUMACF7BHYE3F3UHLXOY, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAWYGNUNLC522U5432GLB2ZN2QVDJK6M5TEJTFBM4JZOJXYXH2VMBQ2J, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDIVVGIFMBJFC7DFE7R7RJF3DS5Q6SKE6BE45CTKP7LJCFOHKTQMO37K, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAI4PH77LNZV4Y7QIX3YB3P6EPX2VNQOAKXW27MNADNYTHGUYCSOLMET, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBOI7XDP4IECZBSHWITZIKGYI7BMWJSW3F2P2JTVCC366LYDIIAOJT3K, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDNGCASEPEX6IVY2PPHMIVJRM55LTSH6FWE5HKVAQDP5LQFKICUDDDJM, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDL6IJIV3DVKJW66FOKY6JUSY5OY5FEO53LN4RHNLCRDXDY6JVTRACQE, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBL6WRRTSCCZBFHN5ZUDXIMQZL6PTPSFKGY7I7SZXVG345WU3H2QQZSM, 0.00 , 1.80 , 0.90 , 0.90 , 0.00 , 1 , 1 , 2 
GB5BO42O37DOGTHC7TBBB64WJ3UILKG2QETB6ONQWQNKUZUO3ZOAR4L2, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GB7ZNPWFAUDIW66QT6K4FTMU2TSZLYI7RMWTVWTYASRPNGSCDTRNMUA6, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GANG6OKD66YQWBCYSE64BBIFOTIULHKT4GXT7I5BAGXFNT2XOXRQUR3I, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDU4GXKGMMTJ74ARG2D33QW2LUDRIFDQSOHO5M76CSPNV2EKD5NZGTNP, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDR6UBLZA7XYHBQSJEQPFGCFRUT47VOA4XU6SDTCW45KQIVO4A27WVBD, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCCTS3K2I2IWGKIAVAQPWLOR4GUCIJKT334VO6LL6KCFICR7ZA7DBFYJ, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBLB67N4TMBFBVUCOS2D6KOCFUNLRUQQLYU4V5LLNGL42X3MKG7VOJ3I, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GC4W5BFTNJCG5Z65QRE7CFN2LFIHU6G5EVZ7FOJJVKP7NCJRODD37E2P, 0.00 , 0.67 , 0.33 , 0.33 , 0.00 , 1 , 1 , 2 
GA3NRNRAP5UZ3WYDCN4AUN3Z7QIX5RANHV6AJVJHHBJQ2V474NAR4A3L, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBRPC74W5DDSAAONTKBFXHFKHBRXZ5Q54W4L5SNHS6J3EVZ3IH2CPZZ2, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCIRS7EJUJXHNKRXFSGQ5BKFSFH7NW4UILM5ZQQ5MHUFEZ6FKV3ULTZ2, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GC6HEPAUUGK4XU2E5V2ZOZ3UEFZ7GQ5LL2NR3VZWRNWIDFWVRCQ552WL, 0.00 , 1.13 , 0.56 , 0.56 , 0.00 , 1 , 1 , 2 
GCDHFCGVY4EA7A6WZLK7FPGZT4LUPYBXFC5GU7H2E6QRTNEJZNJOBEMS, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCI53U7735NWECFTMUJVJHUZW64HLCI5FCXIVBRRZEHMJEFLCHUW3SIL, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GA63Q3KLJS4DXSH3VCPCDYEZLOSDN5MDOPUF3AIFHDHTL7O5FLYDUXHM, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GB4VZBOQDW3K4JVQYNPK5K63CKE7PVZOV57Q43ONMHRMRE44F3SEQKRJ, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCHPZFTZFRYF6VCMRGRY3H7IGX3GMZRD43YOHUFGTY3UEFQYXXNJBLF5, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCOXML4QJEKM5MDXYBBZZFFJTDRAFCY5LXSOBICP4LD33NCCETRSLIUA, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GC5U7CAFNKU6XSWKI3YTKSKLXLJE6YHH3GDVRVNUJGK7VZYE2PPY4O7C, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GADQJTBBG5KUTCROJKFUJ7IYKDQM5IXT4YJ5SBXTBV63JZHNEZYJPXU6, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GA3G5EIASBIXCOXORDNFWXDCCZUZQQTUNAOOQ2PLEYOBBSHL6SP7ONQP, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDBXRB74N76CHEFJ5FDXDZNBY5AMRO3MGDTPHHLSCNWKHXDW4FDRPAQJ, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCNJJBAGFHJWC2PRNA4TKOEHFOIK6L4TIYZO7TXBQUTGR4QP52CLG7WE, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GALWB6KFLMO3MYM7GFCIDGCJWMTLGROV7M4YAYQ3A33DWT7LWXSSCARW, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCO4AX4PCME56ITEPODEZWRQODIEWWA6NYKIG2L4UQTGCWEJ4BWSASJR, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBCA5QRQDQAXDUTO3CFAZXPY6BE3GZEO5BVGBUXOJYRYO3RGF3HKSZC3, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBWZCQ2MXTNHNNZKJRKNHLMNIY75QB3UV2B72IIQMBMIZJJV2TDXAZWF, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAUMEYWU6PIUMKKAOPXJ4QGMLCERSR7UGSLXZ575VK3E27E27S6GR65X, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBA2HAVKRWPZN7G2OVW5RQECXIXNQAW75JFWCPRASR3TA5UZKNCPFYM6, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCVE5ZNCF77HPA3KP3FMCIIW2IOFMZHPAYZ7DJ7M6X4JJFLIQEAANYBG, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAPHYRIDLER5KPPUUM4QEI532MWPAWQCLYK23IKC2YOA365EP7P3NTEU, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GC7TB5BL3F2NDLZCO4IIBJTSDEET25U6EWCHABAU6G52UWP54KV5GLHX, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBSZGBRTKZSHU3IAUNBNI4APXPONB5GRPGCUGYM3EECL3OTDFEKQBYCU, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCCS3UD35UETY5UARYD6G56SMKTGC5AGYNHXIN2ZWVDLAWWNEG7YBR2F, 0.00 , 1.95 , 0.98 , 0.98 , 0.00 , 1 , 1 , 2 
GDMPYJNCGHTYOGGR6MOO3K6ZW3VTIPELD2PGASFDQQDNXXJZBWZV22SO, 0.00 , 8.00 , 4.00 , 4.00 , 0.00 , 1 , 1 , 2 
GBLLDNTVA3KHAE3LLXIIQJSDXRXD7NFNKNB3UI4FKNGSOFJ4Q2Y2WUSZ, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAZSQYNFTOX636EYUM7FQUJFYK64DUCL5UMZ56HSKEN3WTECI3QAPPPI, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBC3RGOGKI23GXKMS43TIPRLXW2GVW3KANUUWJURDGCSUGX47OK7IH5A, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDQ5JCQEKONXQX46VN5A4OGI5C6VE5VC5M54R6F2WVOKV4F73EWG6C2Y, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAWRZUHLOVOYEHK24VGEJWX4QWBUCVYFXSGFFL647UTCA44HSHKTZULJ, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAGCBGI6CCNYZUVSELOJFVDNRMW43WKIMCX77LFM2TXPWRZLHQ5FYEZA, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCXMETRFYRSS6RUZDZPUER7FIYCAWJ4NCESGLO2BNAB2MUBTWUOM2CJQ, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCJWZSA7HNJMB7BCHD2FU3G64CZPXJY5BNOPJG7S55SUUZAFWM4TNWGI, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GD5LI3O4ICNUFYFQDPUU72FKBKJCQPVGWFXTDDCZJKZIZPSAKEYDOCBC, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDXSK3CDZ3VEB2E533COD6H5SNF432Y5OND5ODX22C6LY4XKGUTSQOZH, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBODVVEQ5T2KLGWH4WPVTCV3E7ZO3YVIZB6RGCSV4CMRX3RPE4MRVDE7, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GBXZ345PCSEAVXQR7J7JR2EUYXHAUBFT65ZMK7QEK65Q6LWHKZ7GSM7W, 0.00 , 10.00 , 5.00 , 5.00 , 0.00 , 1 , 1 , 2 
GA2SQ4QRPSIBAJSIG2ID7LAZSQWX523SBHX4GEHH2A7ZLXH4VK3HNIIF, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBR6E6XAAN4BXGQPI4SRADO2P2RI6DAUXKPRGCAHQWDRPZOJZ2XQO3LN, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDCGCULHLPPSI4FTHB6HPX5T5TZHI4E2D7DXVSPNMZ5O4AQY7BTTSJV2, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GD5WFYHB33KYYY7UDK525PI2KOOOLKFMJKVP5W5KBBENTMQIZYQVZLMV, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBWPMXDU47KNZP2RTJR434UTBBMDR56KH3U4FKOMXVOFM7HWFETUVTJQ, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBFH7ZNPIKGVYA4ZFAMWBHPC3WXDBTHXP6V2NMQ2KXWNN7JIQKUVZ6PA, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB4SYDO56RYMDWJC3HDMC43GS6Z2IM6QTS7CDD65HURHVYLCECZPDCO4, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCUPICSJZ2CCNKBYKZYMN6AK5PU3VMZJXQL4UL6ERJVFVG7OMX4DXFCD, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GAXARQB5TLNJ6O3VT3TUQP5XWSPF3EKMEZE55MLXARR4NG4FVWIENPUA, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCMRZEHJN64FAWRAJP2YSZTOUUFINGE5MYEHHCTRLBVA44ZS5ZAU35UR, 0.00 , 0.94 , 0.47 , 0.47 , 0.00 , 1 , 1 , 2 
GAMWNULWT6OONSRJGFTFEHZKHYEM3OHAQVWT2TQDR32NQ6GALDGBC23D, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBECE5I4CB3NQOCNMVURDZ4JPAJ2WG7TACJLWZCWOI5YGIJZ74S6WASB, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB7FLGMOJF6R25DINLMIWF4QSLZVRP4MWKNDRH3G7VU2OMLQEZ56UCX5, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GCEPCBFEZAMCM7GQQFDOZZNXHGRP5RBVPYPVZYDILWJJBFQEIXXVQ3UM, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAKH4PJU4AAOICBD237B7KXRVWBU4ANHQ5RWZPMQSUVYX3TDMKPIXGOE, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDIIW4AOVMN5SDAUMIZK35IBLJMK5VU4JJNQ4RFJHBQ7A7AOCZ7IYUCG, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCVY7AYRWS3NOO4W3PY2QZXOHPTJYV2PMYBRFWXKC22FZ75GYZL2W3R3, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB2FLC3IJUDKAK75DWQI4SVDGR5FKFKRGHDPDINT36VRHTL5BN453YII, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDIDLVJYKLI7MGPEN2HBLM5ONJWQNZPRJYOKF6RTBQYII47AB43LP5FI, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GB4IQX6FBZASCR5SVAB3AAG3CQVHXF33XP7VB7RDQPADSRDSLBBK6L5G, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
GDBR25HBZ2RGJRMV5AOWEMLRVCCDXOO3II6X6DWKO2AKP4PPESIU7WL7, 0.00 , 2.05 , 1.03 , 1.03 , 0.00 , 1 , 1 , 2 
GDD2KZFJ4O3NNACJ5SWXL2L3OOEWKCIB6BKZOFWBISOQYQ5Z2L7PVEC6, 0.00 , 1.95 , 0.98 , 0.98 , 0.00 , 1 , 1 , 2 
GB2AYIWVLP7WDZWACSMHGZ36QBPM2COXLMKHGUBJIX3JDCCPDRQR7I5C, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GCNFCGGW2TG33DT24VPZL63CHEOUVUKHQVS2EZGQX7A5G44D2PQNEAMN, 0.00 , 1.39 , 0.70 , 0.70 , 0.00 , 1 , 1 , 2 
GDUQDBTEE5UI6DYDZMUPW5KM2SNGLIS2RNPLSIE3MKHDXR6VLYZVL7KG, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GAZOYBUNXMRV7KIHJ7COAFHK7VY5UCG5VFLDKXHYLOQSIEGP7MII2GNK, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GBCRA4RYXNL3VOCDCJKL5ZXZO54UIGLM4W77ZDXAPTY4COYTEKQ6FGBO, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GDKCDW4BWSLG3A33D726Q4GQKV5NYTPFUEE7DK47CFKESJ3GEQLHSIIL, 0.00 , 2.00 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 
GA7ITTNFM254OJMK7EOU6M4VDHVIBBB7W3KDN3ZQRKUD7CQLQWLQ6SWH, 0.00 , 1.00 , 0.50 , 0.50 , 0.00 , 1 , 1 , 2 
